profile_id,first_name,last_name,full_name,linkedin_url,headline,city,country,skills,summary,experience_level
30035bf0-38ce-4964-82ae-36dbd167ddca,Tyler,Strong,Tyler Strong,https://linkedin.com/in/tyler-strong550,Customer Success Engineer at ByteDance,Portland,United States,"Laravel, Swift, Postman, Ruby on Rails, Angular, Docker, GitLab CI","Technical leader with 11+ years of industry experience. Strong background in Angular, Postman, Docker and a focus on driving innovation.",Senior
50aa34d3-7deb-4f44-8019-fd9c4abc5350,Justin,Lindsey,Justin Lindsey,https://linkedin.com/in/justin.lindsey642,Senior Product Manager at HashiCorp,Tokyo,Japan,"Web Accessibility, Webpack, Postman, Figma, Functional Programming","Senior tech professional specializing in Functional Programming, Postman, Figma. 15+ years of experience building complex systems and mentoring junior engineers.",Senior
18c538c4-49d4-40ab-a700-e9724de30f8c,Catherine,Gomez,Catherine Gomez,https://linkedin.com/in/catherine-gomez110,Technical Writer at Boston Dynamics,Palo Alto,United States,"Vite, jQuery, Swift, iOS Development, ARKit, Spring Boot","Recent graduate with 2+ years of experience in jQuery, Swift, iOS Development. Excited to build innovative solutions in the tech space.",Entry
304c2136-5ac8-4d63-b560-c89c1bae293d,Dana,Oliver,Dana Oliver,https://linkedin.com/in/doliver,Principal Engineer at Cisco,Waterloo,Canada,"Node.js, Web Accessibility, Kubernetes, SOAP, Julia, Perl, Google Cloud",Emerging tech professional focused on Perl. Graduated from Coursera with a background in Physics.,Entry
5f143509-ab98-4934-a89c-f54fc68cd104,Erica,Le,Erica Le,https://linkedin.com/in/erica.le279,CISO at Meta,Phoenix,United States,"Reinforcement Learning, Snowflake, Supabase, Ruby, Transformers",CISO with a strong background in Ruby and Snowflake. Committed to engineering excellence and continuous learning.,Mid
0f6e4a2b-40f2-429a-addf-97e36f7f7870,Donna,Massey,Donna Massey,https://linkedin.com/in/dmassey,Information Security Analyst at Scale AI,Philadelphia,United States,"Azure, CircleCI, Quantum Computing, Redshift, Go","Tech professional with 8+ years of experience specializing in Redshift, Azure, CircleCI. Proven track record of delivering high-quality solutions.",Mid
4c5191b6-840f-4218-9db2-3e9068d0f4b8,Courtney,Berger,Courtney Berger,https://linkedin.com/in/courtney-berger,Sales Engineer at Lucid Motors,Pittsburgh,United States,"Haskell, Scala, Objective-C, Jenkins, Helm, Sketch, Bitbucket, Serverless, HTML5","Versatile Sales Engineer with 8+ years in the tech industry. Skilled in Haskell, Scala, Jenkins with a focus on driving innovation.",Mid
80f2e64f-ad17-49c2-9e39-4d91538baa93,Debbie,Parker,Debbie Parker,https://linkedin.com/in/parker.d416,Sales Engineer at LinkedIn,Bangalore,India,"Bitbucket, Google Cloud, Postman, SOAP, C#, REST API, Three.js",Sales Engineer with a strong background in Three.js and C#. Committed to engineering excellence and continuous learning.,Mid
9fb10b78-d08e-422e-bd80-c765f22de8e0,Scott,Riley,Scott Riley,https://linkedin.com/in/sriley,Product Manager at Lenovo,Chicago,United States,"D3.js, jQuery, Web Accessibility, React, GitHub, cURL, Functional Programming","Tech professional with 5+ years of experience specializing in GitHub, D3.js, cURL. Proven track record of delivering high-quality solutions.",Mid
d349febd-19d2-4117-9d62-226c58f5b670,Jessica,Davis,Jessica Davis,https://linkedin.com/in/davis.j,Technical Evangelist at PayPal,Nashville,United States,"PWA, Responsive Design, Objective-C, Supabase, MLOps, NLTK",Technical Evangelist with a strong background in Objective-C and MLOps. Committed to engineering excellence and continuous learning.,Mid
289134e2-88b9-43b9-83a7-a5fd061584bd,Kenneth,Burgess,Kenneth Burgess,https://linkedin.com/in/burgess.k463,DevOps Engineer at Databricks,Stockholm,Sweden,"Rust, Python, Scala, Chef, Slack, ASP.NET, D3.js, Web Accessibility","Passionate DevOps Engineer with a strong foundation in Web Accessibility, D3.js, ASP.NET. Eager to grow and learn in the technology industry.",Entry
d59b53da-5893-4cbc-83ca-771a1e3b0a51,Gregory,Anderson,Gregory Anderson,https://linkedin.com/in/gregory-anderson970,Security Operations Engineer at Vercel,Kuala Lumpur,Malaysia,"Clojure, Haskell, Java, Grafana, Azure, Sketch, IntelliJ, Flask, JWT, SASS/SCSS","Experienced Security Operations Engineer with expertise in Sketch, Flask, IntelliJ. Passionate about building scalable, user-centric products that solve real problems.",Mid
392f7d4e-63a3-4732-8e39-44e904d4c8f7,Amber,Mata,Amber Mata,https://linkedin.com/in/amber-mata166,Senior Data Scientist at Dropbox,Palo Alto,United States,"Pandas, Transformers, PyTorch, Go, Neo4j, Figma","Seasoned Senior Data Scientist with 8+ years of experience leading teams and projects. Expert in PyTorch, Pandas, Neo4j with a proven track record of success.",Senior
e7f8a9d6-3152-410f-97aa-4521daa9b852,Alyssa,Mcintyre,Alyssa Mcintyre,https://linkedin.com/in/mcintyre.a,Technical Writer at Splunk,Dallas,United States,"Redis, Oracle DB, CI/CD, Big Data, Google Cloud","Senior tech professional specializing in Google Cloud, Redis, CI/CD. 15+ years of experience building complex systems and mentoring junior engineers.",Senior
fc708629-0c56-47cb-a621-ae2474d0c0cb,Maria,Scott,Maria Scott,https://linkedin.com/in/mscott772,Senior Product Manager at Vercel,Guangzhou,China,"Figma, Postman, CI/CD, HTML5, Webpack","Seasoned Senior Product Manager with 11+ years of experience leading teams and projects. Expert in Webpack, CI/CD, Postman with a proven track record of success.",Senior
0d4af86d-944d-45bb-b064-deeeccbc711f,Makayla,Olson,Makayla Olson,https://linkedin.com/in/makayla-olson,Android Developer at NVIDIA,Oslo,Norway,"Slack, Clojure, SOAP, PHP, CloudFormation, Web Accessibility, R, OAuth","Experienced Android Developer with expertise in CloudFormation, SOAP, R. Passionate about building scalable, user-centric products that solve real problems.",Mid
0f61fc62-df1a-4007-b12c-d0bd55904a94,Lindsay,Francis,Lindsay Francis,https://linkedin.com/in/francis.l,Technical Account Manager at HashiCorp,Waterloo,Canada,"GitLab CI, CI/CD, IntelliJ, Microsoft Teams, Supabase, Cryptography","Versatile Technical Account Manager with 8+ years in the tech industry. Skilled in Cryptography, IntelliJ, CI/CD with a focus on driving innovation.",Mid
9cce6c09-cb63-414b-bc48-39d223b60168,Matthew,Wilson,Matthew Wilson,https://linkedin.com/in/mwilson664,AI Ethics Researcher at Cloudflare,Portland,United States,"ONNX, Pandas, Haskell, Scala, MySQL, Asana",AI Ethics Researcher with a strong background in Haskell and Haskell. Committed to engineering excellence and continuous learning.,Mid
56c91be2-4eb7-4871-8e5f-7f269876b169,Sydney,Taylor,Sydney Taylor,https://linkedin.com/in/staylor53,Network Engineer at Sony,Zurich,Switzerland,"TypeScript, Bitbucket, Jira, Django, Swift","Senior tech professional specializing in Django, Bitbucket, TypeScript. 12+ years of experience building complex systems and mentoring junior engineers.",Senior
d5d907a9-98de-4854-ac81-c23d4c6feaf2,Tammy,Dalton,Tammy Dalton,https://linkedin.com/in/dalton.t,Senior Product Manager at eBay,Buenos Aires,Argentina,"DDD, Vue.js, React, cURL, Bitbucket, Three.js","Seasoned Senior Product Manager with 10+ years of experience leading teams and projects. Expert in Vue.js, React, DDD with a proven track record of success.",Senior
b3fbd71d-e909-4030-abcf-ea532538151f,Jennifer,Whitney,Jennifer Whitney,https://linkedin.com/in/jwhitney316,Developer Relations Engineer at Okta,Oxford,United Kingdom,"Microservices, WebSockets, Obsidian, React, Istio, Lua, Scala, Notion","Senior tech professional specializing in Scala, WebSockets, React. 9+ years of experience building complex systems and mentoring junior engineers.",Senior
c64f6d07-9aed-4f32-93b4-d5c4b820a7f5,Tammy,Ballard,Tammy Ballard,https://linkedin.com/in/tballard362,Data Analyst at Clubhouse,Cupertino,United States,"scikit-learn, Databricks, MLOps, Diffusion Models, Scala, SQLite, Oracle DB, cURL","Versatile Data Analyst with 6+ years in the tech industry. Skilled in cURL, Diffusion Models, scikit-learn with a focus on driving innovation.",Mid
55650b7d-b80f-4851-b8b4-84c36779182f,Michael,Gibbs,Michael Gibbs,https://linkedin.com/in/gibbs.m376,Machine Learning Engineer at LinkedIn,Cupertino,United States,"GitHub Actions, Elixir, Perl, Express.js, Svelte","Tech professional with 4+ years of experience specializing in Svelte, GitHub Actions, Express.js. Proven track record of delivering high-quality solutions.",Mid
8ae43270-ee51-4ae5-867a-d2bbc3579118,Alexander,Herrera,Alexander Herrera,https://linkedin.com/in/alexander.herrera,Technical Evangelist at Nuro,Los Angeles,United States,"Microsoft Teams, Responsive Design, WebGL, Next.js, Express.js, jQuery","Experienced Technical Evangelist with expertise in Responsive Design, jQuery, Microsoft Teams. Passionate about building scalable, user-centric products that solve real problems.",Mid
2fc576a4-ec0f-48ad-b59e-8c6c150e2935,Shawn,Chambers,Shawn Chambers,https://linkedin.com/in/chambers.s624,Senior Product Manager at Twitter,Seattle,United States,"Clean Code, cURL, Tailwind CSS, VS Code, React","Seasoned Senior Product Manager with 14+ years of experience leading teams and projects. Expert in cURL, VS Code, Clean Code with a proven track record of success.",Senior
bd7e4582-a221-4ed5-ba4e-71339080416f,Emily,Richards,Emily Richards,https://linkedin.com/in/richards.e615,AR/VR Engineer at Climeworks,Menlo Park,United States,"Clojure, Colab, Prometheus, ASP.NET, React",AR/VR Engineer with a strong background in Prometheus and ASP.NET. Committed to engineering excellence and continuous learning.,Mid
0f296a9d-a6ea-4d52-9b81-c8a0af293006,Lynn,Bentley,Lynn Bentley,https://linkedin.com/in/lynn.bentley,DevOps Engineer at ServiceNow,Edmonton,Canada,"Ruby, Objective-C, Azure, Kotlin, Linear","Junior Engineer with hands-on experience in Linear, Azure, Ruby. Looking to solve challenging problems and continue developing my skills.",Entry
0edd846f-9c9e-4e64-bf2b-5f7a2c034b08,Daniel,Hall,Daniel Hall,https://linkedin.com/in/hall.d,Senior Product Manager at Gusto,Detroit,United States,"D3.js, XP, SOLID Principles, WebGL, PWA","Versatile Senior Product Manager with 6+ years in the tech industry. Skilled in SOLID Principles, WebGL, D3.js with a focus on driving innovation.",Mid
5814d069-af79-4885-8736-7675bf06234f,Angel,Henson,Angel Henson,https://linkedin.com/in/angel.henson137,Technical Account Manager at Splunk,Cape Town,South Africa,"GitLab, Serverless, TypeScript, CouchDB, MATLAB","Experienced Technical Account Manager with expertise in TypeScript, MATLAB, CouchDB. Passionate about building scalable, user-centric products that solve real problems.",Mid
2c0788e5-dfc5-498e-9b33-eec969b483ce,Anna,Herman,Anna Herman,https://linkedin.com/in/herman.a,Senior Data Scientist at Vercel,Phoenix,United States,"PyTorch, NLTK, LangChain, Java, C++, DynamoDB, Postman","Experienced Senior Data Scientist with deep expertise in PyTorch, DynamoDB, C++. Passionate about solving challenging technical problems and delivering impactful solutions.",Senior
184d34cb-f4b9-4ba6-b5e6-d1905e001b17,Jeffrey,Brown,Jeffrey Brown,https://linkedin.com/in/jbrown,Developer Advocate at Cisco,Pune,India,"NestJS, Spring Boot, Git, Scala, Puppet, Web Accessibility, Dart","Versatile Developer Advocate with 5+ years in the tech industry. Skilled in Spring Boot, Puppet, Dart with a focus on driving innovation.",Mid
acec11f1-d84d-4a5b-9e64-2a87ab2a9c54,Madison,Blankenship,Madison Blankenship,https://linkedin.com/in/madison-blankenship,Staff Software Engineer at Stripe,Delhi,India,"Obsidian, Kubernetes, MATLAB, JWT, Redux","Recent graduate with 0+ years of experience in Redux, Obsidian, JWT. Excited to build innovative solutions in the tech space.",Entry
4a48488e-b3f3-4d27-b03c-b081e0c710ae,Kevin,Ortiz,Kevin Ortiz,https://linkedin.com/in/kevin-ortiz299,Senior Product Manager at Tesla,Phoenix,United States,"Tailwind CSS, Angular, Microsoft Teams, Obsidian, Functional Programming","Technical leader with 15+ years of industry experience. Strong background in Microsoft Teams, Functional Programming, Angular and a focus on driving innovation.",Senior
0b1a20d7-9d22-4dbe-be09-b02f9e7573ac,Donald,Shah,Donald Shah,https://linkedin.com/in/donald.shah,Product Designer at NVIDIA,Berlin,Germany,"Svelte, Next.js, Jira, GitLab, Distributed Systems, Reactive Programming","Versatile Product Designer with 7+ years in the tech industry. Skilled in Next.js, GitLab, Distributed Systems with a focus on driving innovation.",Mid
3ac615ff-5a94-4fc1-9e0e-044b23dd5234,Kevin,Vasquez,Kevin Vasquez,https://linkedin.com/in/kevin.vasquez,Cloud Engineer at LinkedIn,Oslo,Norway,"MATLAB, R, CircleCI, Prometheus, Microsoft Teams, GraphQL, Ruby on Rails, Redux","Tech professional with 5+ years of experience specializing in Ruby on Rails, MATLAB, Prometheus. Proven track record of delivering high-quality solutions.",Mid
89f1bcec-9cf3-4006-b424-9da83184697c,Colton,Clay,Colton Clay,https://linkedin.com/in/colton.clay,Technical Evangelist at Rivian,Edinburgh,United Kingdom,"WebSockets, SOAP, GAN, Quantum Computing, Dask","Technical leader with 15+ years of industry experience. Strong background in Dask, GAN, Quantum Computing and a focus on driving innovation.",Senior
a2e7e098-e16e-4977-a840-614742bfdef5,Derek,Chavez,Derek Chavez,https://linkedin.com/in/derek-chavez341,Sales Engineer at Blue Origin,Ho Chi Minh City,Vietnam,"GitLab CI, Julia, Rust, PWA, SOAP, Obsidian",Sales Engineer with a strong background in GitLab CI and SOAP. Committed to engineering excellence and continuous learning.,Mid
0415acbc-f863-4122-a177-905bfc3a7483,Ellen,Paul,Ellen Paul,https://linkedin.com/in/paul.e890,Director of Technical Support at Slack,San Jose,United States,"Elasticsearch, SQL, Microsoft SQL Server, MySQL, Colab, Trello, iOS Development, Flutter, SASS/SCSS","Visionary Director of Technical Support with 14+ years of experience leading teams and driving innovation. Deep expertise in Colab, SASS/SCSS, MySQL and strategic planning.",Leadership
d72bc5f3-9658-47f5-bae7-2742a784ab76,Sonya,Barnes,Sonya Barnes,https://linkedin.com/in/sonya.barnes,Principal Data Scientist at Airbnb,Boston,United States,"RAG, Pandas, Rust, Firebase, Bitbucket",Accomplished Principal Data Scientist with a proven track record of success. 24+ years of experience leading teams and initiatives in FAANG & Big Tech companies.,Leadership
c4aff014-a35e-476c-853f-0ac9d97e6267,Julia,Moore,Julia Moore,https://linkedin.com/in/jmoore,Customer Success Engineer at Discord,Menlo Park,United States,"Lua, Python, Elixir, Google Cloud, Jira, Ruby on Rails, WebSockets, Web Accessibility","Technical leader with 13+ years of industry experience. Strong background in Lua, Elixir, Google Cloud and a focus on driving innovation.",Senior
7b538d4e-fa33-468b-af05-2d674942e9d6,Robert,Garcia,Robert Garcia,https://linkedin.com/in/rgarcia525,AI Researcher at H2O.ai,Cupertino,United States,"Transformers, GAN, Databricks, PHP, Clojure, Elasticsearch, PostgreSQL, Postman","Versatile AI Researcher with 4+ years in the tech industry. Skilled in Transformers, Clojure, Databricks with a focus on driving innovation.",Mid
e44de957-fc74-4d82-9c32-e59067bc0c6f,Tracy,Russell,Tracy Russell,https://linkedin.com/in/trussell,Director of Engineering at Canva,Warsaw,Poland,"Julia, C++, Grafana, Istio, Bitbucket, Jupyter Notebook, GraphQL, Tailwind CSS","Technology leader with 20+ years of experience. Expert in GraphQL, Grafana, Julia with a track record of building high-performance teams and delivering transformative products.",Leadership
d7c23653-6f92-4a7a-ac78-a52aa1ef29d7,Stephanie,Johnson,Stephanie Johnson,https://linkedin.com/in/stephanie.johnson308,Senior Product Manager at Boston Dynamics,Redmond,United States,"TDD, Tailwind CSS, Three.js, Vite, Distributed Systems","Experienced Senior Product Manager with deep expertise in TDD, Distributed Systems, Tailwind CSS. Passionate about solving challenging technical problems and delivering impactful solutions.",Senior
29e2cd86-2dbb-49e6-b173-9edc3561f19f,Mitchell,Ramos,Mitchell Ramos,https://linkedin.com/in/mitchell-ramos,Technical Account Manager at DeepMind,Prague,Czech Republic,"DevOps, Clean Code, Functional Programming, Tailwind CSS, Google Cloud, CircleCI, GitHub, Jira","Junior Manager with hands-on experience in Clean Code, Google Cloud, DevOps. Looking to solve challenging problems and continue developing my skills.",Entry
1725ea6d-80c7-4e79-9c0a-f3a57584655f,Stephanie,Foley,Stephanie Foley,https://linkedin.com/in/sfoley,Staff Software Engineer at Cisco,Tokyo,Japan,"Julia, Jira, Grafana, Java, Perl, Clojure","Technical leader with 11+ years of industry experience. Strong background in Julia, Java, Jira and a focus on driving innovation.",Senior
aed2a14a-f4ec-40fd-893e-e9c81db79692,Cory,Jennings,Cory Jennings,https://linkedin.com/in/jennings.c541,AI Ethics Researcher at Relativity Space,San Jose,United States,"ONNX, Computer Vision, spaCy, Python, Java, Redshift, Elasticsearch, Jira, PyCharm","Experienced AI Ethics Researcher with expertise in Computer Vision, Python, PyCharm. Passionate about building scalable, user-centric products that solve real problems.",Mid
67d3f7d4-f119-4c94-a05b-c586e8613042,Amy,Levine,Amy Levine,https://linkedin.com/in/amy-levine,Director of Engineering at Adobe,London,United Kingdom,"Perl, Java, Puppet, Microsoft Teams, Serverless, Svelte","Executive technology professional with extensive experience in Svelte, Perl, Puppet. 23+ years of leadership in the tech industry, focused on organizational growth and excellence.",Leadership
dae6680e-40c6-4610-b4b1-a46894d901a6,Michael,Sanders,Michael Sanders,https://linkedin.com/in/msanders,Sales Engineer at LinkedIn,Lisbon,Portugal,"Groovy, Redux, GitHub, Grafana, Rust, GitHub Actions, Angular","Senior tech professional specializing in Redux, GitHub, GitHub Actions. 12+ years of experience building complex systems and mentoring junior engineers.",Senior
b26fd499-9abf-41ee-88d1-1afe69f61c67,James,Martinez,James Martinez,https://linkedin.com/in/james-martinez,Technical Support Engineer at DataRobot,Portland,United States,"Swift, C#, MATLAB, Prometheus, Git, gRPC, CSS3, WebGL","Versatile Technical Support Engineer with 7+ years in the tech industry. Skilled in MATLAB, Swift, WebGL with a focus on driving innovation.",Mid
f3ba9790-910c-4538-8abb-949779327f8d,Melanie,Gibson,Melanie Gibson,https://linkedin.com/in/gibson.m,Customer Success Engineer at Stripe,Mumbai,India,"Git, Swift, Pulumi, Rust, Vite, WebGL","Experienced Customer Success Engineer with deep expertise in WebGL, Rust, Pulumi. Passionate about solving challenging technical problems and delivering impactful solutions.",Senior
3a55060d-afc6-47e3-b225-22af320886d5,Elizabeth,May,Elizabeth May,https://linkedin.com/in/emay,Implementation Specialist at Hugging Face,Beijing,China,"Puppet, PHP, MATLAB, Dart, React Native, Cybersecurity","Senior tech professional specializing in Cybersecurity, React Native, Dart. 9+ years of experience building complex systems and mentoring junior engineers.",Senior
26c65c70-cd3d-4684-919c-ad3ddf835433,Carla,Smith,Carla Smith,https://linkedin.com/in/carla.smith220,Senior Software Engineer at Baidu,Mumbai,India,"Jenkins, ASP.NET, Go, CloudFormation, GitLab, Julia, TypeScript","Experienced Senior Software Engineer with expertise in TypeScript, CloudFormation, Go. Passionate about building scalable, user-centric products that solve real problems.",Mid
eae0b7c5-8225-4913-8c6e-fd3f36a7c8cf,Kristin,Sanchez,Kristin Sanchez,https://linkedin.com/in/sanchez.k,Database Administrator at ServiceNow,San Jose,United States,"TensorFlow, NLP, ONNX, Hugging Face, C#, PostgreSQL, Notion","Junior Administrator with hands-on experience in NLP, Notion, ONNX. Looking to solve challenging problems and continue developing my skills.",Entry
4aa7b064-9162-48fb-82c2-cb098de4108b,David,Cunningham,David Cunningham,https://linkedin.com/in/david-cunningham138,Data Architect at Runway ML,Montreal,Canada,"TensorFlow, Keras, Hadoop, Haskell, Microsoft SQL Server, GitLab","Passionate Data Architect with a strong foundation in Keras, TensorFlow, GitLab. Eager to grow and learn in the technology industry.",Entry
e7eb8911-aba0-4a21-98a5-9b275c2d8d2c,Casey,Hubbard,Casey Hubbard,https://linkedin.com/in/casey.hubbard,Solutions Engineer at Miro,Ho Chi Minh City,Vietnam,"C#, Prometheus, FastAPI, Haskell, Three.js, Confluence, Jupyter Notebook","Tech professional with 3+ years of experience specializing in Jupyter Notebook, Three.js, C#. Proven track record of delivering high-quality solutions.",Mid
acecd8fc-1b31-40dc-8291-2ba7b9740768,Jamie,Robinson,Jamie Robinson,https://linkedin.com/in/jamie-robinson718,Compliance Specialist at Cruise,Tokyo,Japan,"XP, Bootstrap, DDD, Kanban, SOLID Principles","Seasoned Compliance Specialist with 15+ years of experience leading teams and projects. Expert in Bootstrap, SOLID Principles, XP with a proven track record of success.",Senior
9665e98a-bb5c-4df2-86b3-d785f77a1e38,Molly,Murphy,Molly Murphy,https://linkedin.com/in/mmurphy,Database Administrator at DeepMind,Portland,United States,"PyTorch, GAN, Python, SQL, Microsoft Teams","Recent graduate with 1+ years of experience in Microsoft Teams, PyTorch, SQL. Excited to build innovative solutions in the tech space.",Entry
6d3c6c00-447b-45f0-95da-b33eaf86fca0,Dylan,Lester,Dylan Lester,https://linkedin.com/in/lester.d,Technical Writer at Discord,Warsaw,Poland,"Kubernetes, Helm, Istio, Dask, Tailwind CSS",Emerging tech professional focused on Tailwind CSS. Graduated from University of Washington with a background in Computer Science.,Entry
fe963e0f-44bd-4dee-9b5c-2b2406f31f74,Aaron,Garrison,Aaron Garrison,https://linkedin.com/in/agarrison,Group Product Manager at Box,Lisbon,Portugal,"CSS3, Vite, Asana, Distributed Systems",Group Product Manager with a strong background in CSS3 and Asana. Committed to engineering excellence and continuous learning.,Mid
d2d71e17-5a5f-4eb7-abd9-ffe8041ceef9,Duane,Anderson,Duane Anderson,https://linkedin.com/in/duane-anderson,Security Engineer at Okta,Raleigh,United States,"WebSockets, Clojure, Azure, GitHub, Bitbucket","Senior tech professional specializing in Clojure, GitHub, Bitbucket. 12+ years of experience building complex systems and mentoring junior engineers.",Senior
dde0fa71-8c69-4130-9de4-ecf8bfa346ad,John,Thompson,John Thompson,https://linkedin.com/in/jthompson,Principal Data Scientist at Cisco,Oxford,United Kingdom,"NLP, LangChain, Reinforcement Learning, Keras, Dart, Kotlin, SQL, Sketch",Accomplished Principal Data Scientist with a proven track record of success. 24+ years of experience leading teams and initiatives in FAANG & Big Tech companies.,Leadership
83f571fd-03b7-4fa1-b151-6b4e76f3d225,Donna,Johnson,Donna Johnson,https://linkedin.com/in/johnson.d318,IT Director at Tencent,Shanghai,China,"Terraform, Ansible, CloudFormation, Web3, Penetration Testing, DynamoDB, SQLite, Haskell, Groovy","Recent graduate with 1+ years of experience in Penetration Testing, Web3, SQLite. Excited to build innovative solutions in the tech space.",Entry
4b5283c0-e023-485f-9e41-3cc8bad6bbc3,Alexis,Tyler,Alexis Tyler,https://linkedin.com/in/tyler.a,UX/UI Designer at Box,Paris,France,"WebGL, PWA, Asana, CI/CD, SOLID Principles","Tech professional with 7+ years of experience specializing in WebGL, Asana, SOLID Principles. Proven track record of delivering high-quality solutions.",Mid
ae2dcf4c-266d-4fb8-ace7-9c074b95f297,John,Morris,John Morris,https://linkedin.com/in/morris.j,AI Researcher at Snap Inc.,Chicago,United States,"JAX, Diffusion Models, NumPy, Pandas, Java, InfluxDB, Supabase, IntelliJ","Experienced AI Researcher with expertise in Pandas, Diffusion Models, Java. Passionate about building scalable, user-centric products that solve real problems.",Mid
11142d2a-518c-4984-ae16-8d0416dffa26,Grant,Williams,Grant Williams,https://linkedin.com/in/grant.williams,UX Designer at Baidu,Hyderabad,India,"Vue.js, PWA, Microsoft Teams, Figma, SOLID Principles","Tech professional with 7+ years of experience specializing in Figma, Vue.js, SOLID Principles. Proven track record of delivering high-quality solutions.",Mid
51d512cc-24d1-4f14-9bd2-9a12471bb10e,Judy,Fox,Judy Fox,https://linkedin.com/in/judy-fox,Staff Software Engineer at Notion,New York,United States,"MATLAB, Scala, PHP, Three.js, GitHub Actions, jQuery","Seasoned Staff Software Engineer with 9+ years of experience leading teams and projects. Expert in GitHub Actions, jQuery, PHP with a proven track record of success.",Senior
4c290c84-dc34-4523-85cb-1e02d3f6d55e,Julie,Alvarez,Julie Alvarez,https://linkedin.com/in/julie.alvarez,Systems Administrator at Snowflake,Atlanta,United States,"Neo4j, PostgreSQL, FastAPI, OAuth, Objective-C, GraphQL","Tech professional with 4+ years of experience specializing in OAuth, GraphQL, Objective-C. Proven track record of delivering high-quality solutions.",Mid
2946c74d-f6a5-4659-8410-80f1a771547f,Kimberly,Palmer,Kimberly Palmer,https://linkedin.com/in/kimberly-palmer,ML Ops Engineer at Stripe,Hyderabad,India,"Ruby, Scala, CloudFormation, Google Cloud, Figma, Serverless, Bootstrap","Recent graduate with 1+ years of experience in Ruby, Scala, Serverless. Excited to build innovative solutions in the tech space.",Entry
ea511b19-4b87-4646-8e1b-5f6e32fd44f8,Daniel,Gordon,Daniel Gordon,https://linkedin.com/in/daniel.gordon,Technical Support Engineer at Atlassian,Seoul,South Korea,"CSS3, Web Accessibility, JavaScript, Jenkins, Kotlin, Lua, IntelliJ, GraphQL, Laravel",Technical Support Engineer with a strong background in GraphQL and CSS3. Committed to engineering excellence and continuous learning.,Mid
fd2fa850-244c-4a5e-a7a9-1a36a05277a3,Sonia,Williams,Sonia Williams,https://linkedin.com/in/sonia-williams,Staff Software Engineer at Blue Origin,San Francisco,United States,"Helm, C#, OAuth, Jupyter Notebook, PWA, CloudFormation, PyCharm, Julia, Swift, NestJS","Senior tech professional specializing in PWA, Helm, NestJS. 9+ years of experience building complex systems and mentoring junior engineers.",Senior
a7f643ee-fe7c-4889-955d-1a3aee490c6b,Krista,Camacho,Krista Camacho,https://linkedin.com/in/krista.camacho,Research Scientist at NVIDIA,Austin,United States,"CSS3, Kotlin Multiplatform, Core ML, TDD, Clojure, BDD, WebGL, Flutter","Recent graduate with 1+ years of experience in CSS3, WebGL, Core ML. Excited to build innovative solutions in the tech space.",Entry
0702356d-2985-4394-bbe9-97eb905a2245,Adrienne,Ellis,Adrienne Ellis,https://linkedin.com/in/aellis,Android Developer at Figma,Denver,United States,"Haskell, Scala, Puppet, Ansible, Next.js, Swift, OAuth, Notion","Versatile Android Developer with 5+ years in the tech industry. Skilled in OAuth, Next.js, Scala with a focus on driving innovation.",Mid
a3af5675-6a43-4a8f-8388-686784717a34,Tamara,Brown,Tamara Brown,https://linkedin.com/in/brown.t,Senior Software Engineer at Snowflake,Santa Monica,United States,"Scala, TypeScript, JavaScript, Chef, GitLab, Laravel, React, Angular","Experienced Senior Software Engineer with deep expertise in React, GitLab, Scala. Passionate about solving challenging technical problems and delivering impactful solutions.",Senior
f95db34f-20e3-4a4f-9d2a-cb6faf6fd3be,Timothy,Morales,Timothy Morales,https://linkedin.com/in/timothy-morales645,Director of Product at Palantir,Manila,Philippines,"Svelte, Angular, jQuery, Colab, XP, Agile",Accomplished Director of Product with a proven track record of success. 19+ years of experience leading teams and initiatives in Enterprise & Cloud companies.,Leadership
29b6cd33-1e1e-4365-8f64-8a89fa6f51cf,Gina,Henry,Gina Henry,https://linkedin.com/in/ghenry732,CISO at Cruise,Boston,United States,"Go, GitLab, Jupyter Notebook, Kotlin Multiplatform, Asana, Reactive Programming","Recent graduate with 1+ years of experience in GitLab, Jupyter Notebook, Kotlin Multiplatform. Excited to build innovative solutions in the tech space.",Entry
7eecd6d1-787e-441a-9322-ef123ea9f699,Renee,Jones,Renee Jones,https://linkedin.com/in/renee.jones,Staff Software Engineer at OpenAI,Detroit,United States,"C++, R, MATLAB, Chef, Docker, Notion, Flask, OAuth, Tailwind CSS, SASS/SCSS","Recent graduate with 0+ years of experience in MATLAB, Notion, C++. Excited to build innovative solutions in the tech space.",Entry
5f3bb7a0-6371-4be8-abda-d9edacc06e87,Christopher,Franklin,Christopher Franklin,https://linkedin.com/in/christopher-franklin,UX/UI Designer at Lucid Motors,Lisbon,Portugal,"Next.js, Svelte, Responsive Design, Web Accessibility, Confluence, Agile","Experienced UX/UI Designer with expertise in Agile, Next.js, Web Accessibility. Passionate about building scalable, user-centric products that solve real problems.",Mid
a38d9108-3466-48b9-a026-298a10bb935f,Cameron,Hill,Cameron Hill,https://linkedin.com/in/hill.c199,Cybersecurity Specialist at Jasper AI,Rome,Italy,"Functional Programming, Unity, Confluence, SQL, Trello, Bluetooth LE","Technical leader with 15+ years of industry experience. Strong background in Bluetooth LE, Functional Programming, SQL and a focus on driving innovation.",Senior
